search_term,spotify_id,name,artist_name,artist_id,album_name,album_id,popularity,duration_ms,duration_formatted,release_date,spotify_url,preview_url,track_id,track_name
God's Plan,6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,1ATL5GLyefJaxhQzSPVrLX,86,198973,3:18,2018-06-29,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,,,
,,,Drake,3TVXtAsR1Inumwj472S9r4,$ome $exy $ongs 4 U,6Rl6YoCarF2GHPSQmmFjuR,93,241023,4:01,2025-02-14,https://open.spotify.com/track/2u9S9JJ6hTZS3Vf22HOZKg,,2u9S9JJ6hTZS3Vf22HOZKg,NOKIA
,,,Drake,3TVXtAsR1Inumwj472S9r4,Views,40GMAhriYJRO1rsY4YdrZb,90,173986,2:53,2016-05-06,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0,,1zi7xx7UVEFkmKfv06H8x0,One Dance
,,,Drake,3TVXtAsR1Inumwj472S9r4,More Life,1lXY618HWkwYKJWBRYR4MK,88,298940,4:58,2017-03-18,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,,5mCPDVBb16L4XQwDdbRUpz,Passionfruit
,,,Drake,3TVXtAsR1Inumwj472S9r4,Tha Carter IV (Complete Edition),0pFydyko4Iw450abXlDPpp,82,305840,5:05,2011-08-29,https://open.spotify.com/track/0b4M7hd7mzLTm99MrMeZsp,,0b4M7hd7mzLTm99MrMeZsp,She Will
,,,Drake,3TVXtAsR1Inumwj472S9r4,$ome $exy $ongs 4 U,6Rl6YoCarF2GHPSQmmFjuR,87,195431,3:15,2025-02-14,https://open.spotify.com/track/0NUqi0ps17YpLUC3kgsZq0,,0NUqi0ps17YpLUC3kgsZq0,DIE TRYING
,,,Drake,3TVXtAsR1Inumwj472S9r4,Scorpion,1ATL5GLyefJaxhQzSPVrLX,86,198973,3:18,2018-06-29,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,,6DCZcSspjsKoFjzjrWoCdn,God's Plan
,,,Drake,3TVXtAsR1Inumwj472S9r4,I NEVER LIKED YOU,6tE9Dnp2zInFij4jKssysL,86,189893,3:09,2022-04-29,https://open.spotify.com/track/59nOXPmaKlBfGMDeOVGrIK,,59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems)
,,,Drake,3TVXtAsR1Inumwj472S9r4,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,86,235986,3:55,2011-11-15,https://open.spotify.com/track/6LxSe8YmdPxy095Ux6znaQ,,6LxSe8YmdPxy095Ux6znaQ,Headlines
,,,Drake,3TVXtAsR1Inumwj472S9r4,Views,40GMAhriYJRO1rsY4YdrZb,84,255786,4:15,2016-05-06,https://open.spotify.com/track/1C7KSXR2GVxknex6I4ANco,,1C7KSXR2GVxknex6I4ANco,9
,,,Drake,3TVXtAsR1Inumwj472S9r4,"Honestly, Nevermind",3cf4iSSKd8ffTncbtKljXw,84,218364,3:38,2022-06-17,https://open.spotify.com/track/3F5CgOj3wFlRv51JsHbxhe,,3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage)
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,GNX,1Ss0ArMRr91m83mOgRBjSZ,92,177598,2:57,2024-11-21,https://open.spotify.com/track/2CGNAOSuO1MEFCbBRgUzjd,,2CGNAOSuO1MEFCbBRgUzjd,luther (with sza)
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,95,232186,3:52,2018-02-09,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,,3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album"""
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Not Like Us,5JjnoGJyOxfSZUZtk2rRwZ,93,274192,4:34,2024-05-04,https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3,,6AI3ezQ4o3HUoP6Dhudph3,Not Like Us
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,GNX,0hvT3yIEysuuvkK73vgdcW,91,220690,3:40,2024-11-22,https://open.spotify.com/track/0aB0v4027ukVziUGwVGYpG,,0aB0v4027ukVziUGwVGYpG,tv off (feat. lefty gunplay)
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,"good kid, m.A.A.d city",6PBZN8cbwkqm1ERj2BGXJ1,83,386906,6:26,2012,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4,,2HbKqm4o0w5wEeEFXm2sD4,Money Trees
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,4eLPsYPBmXABThSJ821sqY,88,177000,2:57,2017-04-14,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,,7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,4eLPsYPBmXABThSJ821sqY,88,213400,3:33,2017-04-14,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,,6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,GNX,0hvT3yIEysuuvkK73vgdcW,87,157992,2:37,2024-11-22,https://open.spotify.com/track/0nj9Bq5sHDiTxSHunhgkFb,,0nj9Bq5sHDiTxSHunhgkFb,squabble up
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,WE DON'T TRUST YOU,4iqbFIdGOTzXeDtt9owjQn,87,267706,4:27,2024-03-22,https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf,,2tudvzsrR56uom6smgOcSf,Like That
,,,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,DAMN.,4eLPsYPBmXABThSJ821sqY,86,275253,4:35,2017-04-14,https://open.spotify.com/track/6IZvVAP7VPPnsGX6bvgkqg,,6IZvVAP7VPPnsGX6bvgkqg,PRIDE.
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,3OxfaVgvTxUTy7276t7SPU,95,256000,4:16,2025-01-31,https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS,,0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti)
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Idol Episode 4 (Music from the HBO Original Series),7tzVd1fwkxsorytCBjEJkU,94,244684,4:04,2023-06-23,https://open.spotify.com/track/7CyPwkp0oE8Ro9Dd5CUDjW,,7CyPwkp0oE8Ro9Dd5CUDjW,"One Of The Girls (with JENNIE, Lily Rose Depp)"
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy,2ODvWsOgouMbaA5xf0RkJe,92,230453,3:50,2016-11-25,https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB,,7MXVkk9YMctZqd1Srtv4MB,Starboy
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,92,200040,3:20,2020-03-20,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy,4AdZV63ycxFLF6Hcol0QnB,88,260253,4:20,2016-11-24,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,,2LBqCSwhJGcFQeTHMVGwy3,Die For You
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,3OxfaVgvTxUTy7276t7SPU,88,301623,5:01,2025-01-31,https://open.spotify.com/track/7DY756WOLyOz2Xnhw4EFiC,,7DY756WOLyOz2Xnhw4EFiC,São Paulo (feat. Anitta)
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Beauty Behind The Madness,0P3oVJBFOv3TDXlYRhGL7s,89,242253,4:02,2015-08-28,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,,7fBv7CLKzipRk6EC6TWHOB,The Hills
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,88,215626,3:35,2020-03-20,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,,5QO79kh1waicV47BqGRL3g,Save Your Tears
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"My Dear Melancholy,",4qZBW3f2Q8y0k1A84d4iAO,87,228373,3:48,2018-03-30,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN,,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name
,,,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,MUSIC,0fSfkmx0tdPqFYkJuNX74a,87,209680,3:29,2025-03-14,https://open.spotify.com/track/68qeaZhtMZ6abrJCYt6nQn,,68qeaZhtMZ6abrJCYt6nQn,RATHER LIE (with The Weeknd)
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Graduation,4SZko61aMnmgvNhfhgTuD3,88,237506,3:57,2007-09-11,https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO,,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,808s & Heartbreak,3WFTGIO6E3Xh4paEOBY9OU,86,211000,3:31,2008-11-24,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,,4EWCNWgDS8707fNSZ1oaA5,Heartless
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Graduation,4SZko61aMnmgvNhfhgTuD3,85,243440,4:03,2007-09-11,https://open.spotify.com/track/7rbECVPkY5UODxoOUVKZnA,,7rbECVPkY5UODxoOUVKZnA,I Wonder
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Yeezus,7D2NdGvBHIavgLhmcwhluK,85,229146,3:49,2013-06-18,https://open.spotify.com/track/3sNVsP50132BTNlImLx70i,,3sNVsP50132BTNlImLx70i,Bound 2
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,My Beautiful Dark Twisted Fantasy,20r762YmB5HeofjMCiPMLv,85,547733,9:07,2010-11-22,https://open.spotify.com/track/3DK6m7It6Pw857FcQftMds,,3DK6m7It6Pw857FcQftMds,Runaway
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Graduation,4SZko61aMnmgvNhfhgTuD3,84,311866,5:11,2007-09-11,https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf,,0j2T0R9dR9qdJYsB7ciXhf,Stronger
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Graduation,4SZko61aMnmgvNhfhgTuD3,84,271600,4:31,2007-09-11,https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM,,0mEdbdeRFQwBhN4xfyIeUM,Can't Tell Me Nothing
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,The College Dropout,4Uv86qWpGTxf7fU7lG5X6F,84,223506,3:43,2004-02-10,https://open.spotify.com/track/5SkRLpaGtvYPhw02vZhQQ9,,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,VULTURES 1,4DOsPwJtokv6HEifZ6t5j6,84,264334,4:24,2024-02-09,https://open.spotify.com/track/2McT2fkH0VDqPsbiB9HWPq,,2McT2fkH0VDqPsbiB9HWPq,CARNIVAL
,,,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,Watch The Throne,0OcMap99vLEeGkBCfCwRwS,84,219333,3:39,2011-08-08,https://open.spotify.com/track/1auxYwYrFRqZP7t3s7w4um,,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lover,1NAmidJlEaVgA3MpcPFYGq,92,178426,2:58,2019-08-23,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1989,2QJmrSgbdM35R67eoGQo4j,77,231000,3:51,2014-10-27,https://open.spotify.com/track/4lIxdJw6W3Fg4vUIYCB0S5,,4lIxdJw6W3Fg4vUIYCB0S5,Style
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,2fenSS68JI1h4Fo296JfGr,87,261922,4:21,2020-07-24,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,,3hUxzQpSfdDqwM3ZTFQY0K,august
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1989,2QJmrSgbdM35R67eoGQo4j,76,231826,3:51,2014-10-27,https://open.spotify.com/track/1p80LdxRV74UKvL8gnD7ky,,1p80LdxRV74UKvL8gnD7ky,Blank Space
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,folklore,2fenSS68JI1h4Fo296JfGr,87,239560,3:59,2020-07-24,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,,4R2kfaDFhslZEMJqAFNpdd,cardigan
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,THE TORTURED POETS DEPARTMENT,1Mo4aZ8pdj6L1jx8zSwJnt,86,228965,3:48,2024-04-18,https://open.spotify.com/track/2OzhQlSqBEmt7hmkYxfT6m,,2OzhQlSqBEmt7hmkYxfT6m,Fortnight (feat. Post Malone)
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Lover,1NAmidJlEaVgA3MpcPFYGq,88,221306,3:41,2019-08-23,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,,1dGr1c8CrMLDpV6mPbImSI,Lover
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,reputation,6DEjYFkNZh67HP7R9PSZvv,87,236413,3:56,2017-11-10,https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE,,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,1989,2QJmrSgbdM35R67eoGQo4j,76,219200,3:39,2014-10-27,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH,,5xTtaWoae3wi06K5WfVUUH,Shake It Off
,,,Taylor Swift,06HL4z0CvFAxyc27GXpf02,reputation Stadium Tour Surprise Song Playlist,1MPAXuTVL2Ej5x0JHiSPq8,85,247160,4:07,2017-11-09,https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y,,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker)
,,,Salish Matter,4CB8mmEbDXVxkzNpJgkj65,Shiping Us (The Truth About Their Relationship),4L6XfnOrHbHmsXJCejwN2Q,52,153600,2:33,2022-01-07,https://open.spotify.com/track/0gSitvapcaQAhOA59b8RbV,,0gSitvapcaQAhOA59b8RbV,Shiping Us (The Truth About Their Relationship)
,,,Salish Matter,4CB8mmEbDXVxkzNpJgkj65,THE TRUTH ABOUT THEIR FEELINGS,31HeXKy8nfe7eC7xXsVoTH,49,142080,2:22,2022-09-30,https://open.spotify.com/track/5RPRnhQJZIZutm5kK2Sj5d,,5RPRnhQJZIZutm5kK2Sj5d,THE TRUTH ABOUT THEIR FEELINGS
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - 1989 - Piano Covers,5aYQB3cr61xaFPPXW7GKKG,13,140353,2:20,2023-08-15,https://open.spotify.com/track/3Iaz3Au0EcxzwqIgYpl5SD,,3Iaz3Au0EcxzwqIgYpl5SD,Blank Space - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - 1989 - Piano Covers,5aYQB3cr61xaFPPXW7GKKG,13,239151,3:59,2023-08-15,https://open.spotify.com/track/7vrLds69DtKdhklhJ0DTrK,,7vrLds69DtKdhklhJ0DTrK,Bad Blood - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - folklore - Piano Covers - Piano Version,7l7WFI54G5IUI7VrWeWOlY,19,316056,5:16,2023-04-19,https://open.spotify.com/track/3NKOWcuOHdOmoLYtfbCdzz,,3NKOWcuOHdOmoLYtfbCdzz,august - piano version
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - 1989 (Taylor's Version) - Piano Covers,02Xxrjeen4jrmujNvkirSL,16,235071,3:55,2023-11-01,https://open.spotify.com/track/5WMBH8vrnSnQpMSsxFHjXL,,5WMBH8vrnSnQpMSsxFHjXL,Is It Over Now? - Taylor's Version - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - folklore - Piano Covers - Piano Version,7l7WFI54G5IUI7VrWeWOlY,18,295652,4:55,2023-04-19,https://open.spotify.com/track/2jnLLbaWD2xmcWLNRwcL8m,,2jnLLbaWD2xmcWLNRwcL8m,exile - piano version
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - Cruel Summer - Piano Cover,28ftEEESD0NemrAt632OPc,12,193752,3:13,2023-08-21,https://open.spotify.com/track/2zVeiWRAZE3ZFNCLy8V8Co,,2zVeiWRAZE3ZFNCLy8V8Co,Taylor Swift - Cruel Summer - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - folklore - Piano Covers - Piano Version,7l7WFI54G5IUI7VrWeWOlY,19,238080,3:58,2023-04-19,https://open.spotify.com/track/5bLX876rdqOX13rHa7Hntp,,5bLX876rdqOX13rHa7Hntp,cardigan - piano version
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - Speak Now - Taylor's Version - Piano Covers,4kBK9gzGfIDLZF6ZleoUAD,15,397800,6:37,2023-07-11,https://open.spotify.com/track/3oJQ73UeAjkdQmBf9GsYCv,,3oJQ73UeAjkdQmBf9GsYCv,Enchanted - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - Speak Now - Taylor's Version - Piano Covers,4kBK9gzGfIDLZF6ZleoUAD,11,264171,4:24,2023-07-11,https://open.spotify.com/track/4ytqavDdm86Id3E8itbe3r,,4ytqavDdm86Id3E8itbe3r,Speak Now - Piano Cover
,,,Taylor Swift Piano Covers,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift - folklore - Piano Covers - Piano Version,7l7WFI54G5IUI7VrWeWOlY,17,347586,5:47,2023-04-19,https://open.spotify.com/track/1VK7VlpcnKrtDCpZyXA1oR,,1VK7VlpcnKrtDCpZyXA1oR,invisible string - piano version
,,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Azizam,37HwcDtLqY2WXN7NArODvI,94,162029,2:42,2025-04-04,https://open.spotify.com/track/0GRc3eGTg8HBdWLRGYgqIc,,0GRc3eGTg8HBdWLRGYgqIc,Azizam
,,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,Sapphire,1ZrWlhMUoyMKsoQ1tvRR2t,93,179082,2:59,2025-06-05,https://open.spotify.com/track/4Q0qVhFQa7j6jRKzo3HDmP,,4Q0qVhFQa7j6jRKzo3HDmP,Sapphire
,,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,92,233712,3:53,2017-03-03,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,,7qiZfU4dY1lWllzX7mPBI3,Shape of You
,,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,92,263400,4:23,2017-03-03,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,,0tgVpDi06FyKpA1z0VMD4v,Perfect
,,,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,73,258986,4:18,2013,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,,6fxVffaTuwjgEk5h9QyRjy,Photograph
